STUDYID,DOMAIN,USUBJID,PUID,COHORT,SUBJID,BWSEQ,BWTESTCD,BWTEST,BWORRES,BWORRESU,BWSTRESC,BWSTRESN,BWSTRESU,BWSTAT,BWREASND,BWBLFL,BWFAST,BWEXCLFL,BWREASEX,BWUSCHFL,VISITDY,BWDTC,BWDY,BWNOMDY,BWNOMLBL
Xeno Nimo Hypox;FaDu,BW,N150b053,N150,b,53,4.0008,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-04-16,76,76,Week 8
Xeno Nimo Hypox;FaDu,BW,N150b053,N150,b,53,4.0009,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-04-23,83,83,Week 9
Xeno Nimo Hypox;FaDu,BW,N150b053,N150,b,53,4.001,BW,Body Weight,37.0,g,37.0,37.0,g,,,,,,,,,2012-04-30,90,90,Week 10
Xeno Nimo Hypox;FaDu,BW,N150b053,N150,b,53,4.0011,BW,Body Weight,42.0,g,42.0,42.0,g,,,,,,,,,2012-05-07,97,97,Week 11
Xeno Nimo Hypox;FaDu,BW,N150b053,N150,b,53,4.0012,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-05-14,104,104,Week 12
Xeno Nimo Hypox;FaDu,BW,N150b053,N150,b,53,4.0013,BW,Body Weight,39.0,g,39.0,39.0,g,,,,,,,,,2012-05-21,111,111,Week 13
Xeno Nimo Hypox;FaDu,BW,N150b053,N150,b,53,4.0014,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-05-30,120,120,Week 14
Xeno Nimo Hypox;FaDu,BW,N150b053,N150,b,53,4.0015,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-06-04,125,125,Week 15
Xeno Nimo Hypox;FaDu,BW,N150b053,N150,b,53,4.0016,BW,Body Weight,38.0,g,38.0,38.0,g,,,,,,,,,2012-06-11,132,132,Week 16
Xeno Nimo Hypox;FaDu,BW,N150b053,N150,b,53,4.0017,BW,Body Weight,38.0,g,38.0,38.0,g,,,,,,,,,2012-06-18,139,139,Week 17
Xeno Nimo Hypox;FaDu,BW,N150b053,N150,b,53,4.0018,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-06-25,146,146,Week 18
Xeno Nimo Hypox;FaDu,BW,N150b053,N150,b,53,4.0019,BW,Body Weight,41.0,g,41.0,41.0,g,,,,,,,,,2012-07-02,153,153,Week 19
Xeno Nimo Hypox;FaDu,BW,N150b053,N150,b,53,4.0022,BW,Body Weight,33.0,g,33.0,33.0,g,,,,,,,,,2012-08-02,184,184,Week 23
Xeno Nimo Hypox;FaDu,BW,N150b053,N150,b,53,4.0027,BW,Body Weight,34.0,g,34.0,34.0,g,,,,,,,,,2012-09-06,219,219,Week 24
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0,BW,Body Weight,38.0,g,38.0,38.0,g,,,Y,,,,,,2012-03-05,34,34,Week 1
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0001,BW,Body Weight,34.0,g,34.0,34.0,g,,,,,,,,,2012-03-12,41,41,Week 2
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0002,BW,Body Weight,36.0,g,36.0,36.0,g,,,,,,,,,2012-03-19,48,48,Week 3
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0003,BW,Body Weight,35.0,g,35.0,35.0,g,,,,,,,,,2012-03-26,55,55,Week 4
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0004,BW,Body Weight,34.0,g,34.0,34.0,g,,,,,,,,,2012-04-02,62,62,Week 5
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0005,BW,Body Weight,34.0,g,34.0,34.0,g,,,,,,,,,2012-04-09,69,69,Week 6
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0006,BW,Body Weight,34.0,g,34.0,34.0,g,,,,,,,,,2012-04-16,76,76,Week 7
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0007,BW,Body Weight,33.0,g,33.0,33.0,g,,,,,,,,,2012-04-23,83,83,Week 8
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0008,BW,Body Weight,35.0,g,35.0,35.0,g,,,,,,,,,2012-04-30,90,90,Week 9
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0009,BW,Body Weight,34.0,g,34.0,34.0,g,,,,,,,,,2012-05-07,97,97,Week 10
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.001,BW,Body Weight,33.0,g,33.0,33.0,g,,,,,,,,,2012-05-14,104,104,Week 11
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0011,BW,Body Weight,32.0,g,32.0,32.0,g,,,,,,,,,2012-05-21,111,111,Week 12
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0012,BW,Body Weight,31.0,g,31.0,31.0,g,,,,,,,,,2012-05-30,120,120,Week 13
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0013,BW,Body Weight,31.0,g,31.0,31.0,g,,,,,,,,,2012-06-04,125,125,Week 14
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0014,BW,Body Weight,32.0,g,32.0,32.0,g,,,,,,,,,2012-06-11,132,132,Week 15
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0015,BW,Body Weight,32.0,g,32.0,32.0,g,,,,,,,,,2012-06-18,139,139,Week 16
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0016,BW,Body Weight,33.0,g,33.0,33.0,g,,,,,,,,,2012-06-25,146,146,Week 17
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0017,BW,Body Weight,32.0,g,32.0,32.0,g,,,,,,,,,2012-07-02,153,153,Week 18
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.002,BW,Body Weight,34.0,g,34.0,34.0,g,,,,,,,,,2012-08-02,184,184,Week 22
Xeno Nimo Hypox;FaDu,BW,N150b056,N150,b,56,4.0025,BW,Body Weight,23.0,g,23.0,23.0,g,,,,,,,,,2012-09-06,219,219,Week 23
Xeno Nimo Hypox;FaDu,BW,N150b058,N150,b,58,4.0,BW,Body Weight,43.0,g,43.0,43.0,g,,,Y,,,,,,2012-02-20,20,20,Week 1
Xeno Nimo Hypox;FaDu,BW,N150b058,N150,b,58,4.0001,BW,Body Weight,41.0,g,41.0,41.0,g,,,,,,,,,2012-02-27,27,27,Week 2
Xeno Nimo Hypox;FaDu,BW,N150b058,N150,b,58,4.0002,BW,Body Weight,41.0,g,41.0,41.0,g,,,,,,,,,2012-03-05,34,34,Week 3
Xeno Nimo Hypox;FaDu,BW,N150b058,N150,b,58,4.0003,BW,Body Weight,38.0,g,38.0,38.0,g,,,,,,,,,2012-03-12,41,41,Week 4
Xeno Nimo Hypox;FaDu,BW,N150b058,N150,b,58,4.0004,BW,Body Weight,38.0,g,38.0,38.0,g,,,,,,,,,2012-03-19,48,48,Week 5
Xeno Nimo Hypox;FaDu,BW,N150b058,N150,b,58,4.0005,BW,Body Weight,37.0,g,37.0,37.0,g,,,,,,,,,2012-03-26,55,55,Week 6
Xeno Nimo Hypox;FaDu,BW,N150b058,N150,b,58,4.0006,BW,Body Weight,37.0,g,37.0,37.0,g,,,,,,,,,2012-04-02,68,68,Week 7
Xeno Nimo Hypox;FaDu,BW,N150b058,N150,b,58,4.0007,BW,Body Weight,39.0,g,39.0,39.0,g,,,,,,,,,2012-04-09,69,69,Week 8
Xeno Nimo Hypox;FaDu,BW,N150b058,N150,b,58,4.0008,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-04-16,76,76,Week 9
Xeno Nimo Hypox;FaDu,BW,N150b058,N150,b,58,4.0009,BW,Body Weight,39.0,g,39.0,39.0,g,,,,,,,,,2012-04-23,83,83,Week 10
Xeno Nimo Hypox;FaDu,BW,N150b058,N150,b,58,4.001,BW,Body Weight,36.0,g,36.0,36.0,g,,,,,,,,,2012-04-30,90,90,Week 11
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.0,BW,Body Weight,42.0,g,42.0,42.0,g,,,Y,,,,,,2012-02-20,20,20,Week 1
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.0001,BW,Body Weight,39.0,g,39.0,39.0,g,,,,,,,,,2012-02-27,27,27,Week 2
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.0002,BW,Body Weight,41.0,g,41.0,41.0,g,,,,,,,,,2012-03-05,34,34,Week 3
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.0003,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-03-12,41,41,Week 4
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.0004,BW,Body Weight,42.0,g,42.0,42.0,g,,,,,,,,,2012-03-19,48,48,Week 5
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.0005,BW,Body Weight,42.0,g,42.0,42.0,g,,,,,,,,,2012-03-26,55,55,Week 6
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.0006,BW,Body Weight,43.0,g,43.0,43.0,g,,,,,,,,,2012-04-02,62,62,Week 7
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.0007,BW,Body Weight,44.0,g,44.0,44.0,g,,,,,,,,,2012-04-09,69,69,Week 8
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.0008,BW,Body Weight,41.0,g,41.0,41.0,g,,,,,,,,,2012-04-16,76,76,Week 9
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.0009,BW,Body Weight,41.0,g,41.0,41.0,g,,,,,,,,,2012-04-23,83,83,Week 10
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.001,BW,Body Weight,42.0,g,42.0,42.0,g,,,,,,,,,2012-04-30,90,90,Week 11
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.0011,BW,Body Weight,43.0,g,43.0,43.0,g,,,,,,,,,2012-05-07,97,97,Week 12
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.0012,BW,Body Weight,41.0,g,41.0,41.0,g,,,,,,,,,2012-05-14,104,104,Week 13
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.0013,BW,Body Weight,41.0,g,41.0,41.0,g,,,,,,,,,2012-05-21,111,111,Week 14
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.0014,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-05-29,119,119,Week 15
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.0015,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-06-04,125,125,Week 16
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.0016,BW,Body Weight,38.0,g,38.0,38.0,g,,,,,,,,,2012-06-11,132,132,Week 17
Xeno Nimo Hypox;FaDu,BW,N150b069,N150,b,69,4.0017,BW,Body Weight,31.0,g,31.0,31.0,g,,,,,,,,,2012-06-18,139,139,Week 18
Xeno Nimo Hypox;FaDu,BW,N150b070,N150,b,70,4.0,BW,Body Weight,36.0,g,36.0,36.0,g,,,Y,,,,,,2012-02-20,20,20,Week 1
Xeno Nimo Hypox;FaDu,BW,N150b070,N150,b,70,4.0001,BW,Body Weight,36.0,g,36.0,36.0,g,,,,,,,,,2012-02-27,27,27,Week 2
Xeno Nimo Hypox;FaDu,BW,N150b070,N150,b,70,4.0002,BW,Body Weight,34.0,g,34.0,34.0,g,,,,,,,,,2012-03-05,34,34,Week 3
Xeno Nimo Hypox;FaDu,BW,N150b070,N150,b,70,4.0003,BW,Body Weight,34.0,g,34.0,34.0,g,,,,,,,,,2012-03-12,41,41,Week 4
Xeno Nimo Hypox;FaDu,BW,N150b070,N150,b,70,4.0004,BW,Body Weight,35.0,g,35.0,35.0,g,,,,,,,,,2012-03-19,48,48,Week 5
Xeno Nimo Hypox;FaDu,BW,N150b070,N150,b,70,4.0005,BW,Body Weight,34.0,g,34.0,34.0,g,,,,,,,,,2012-03-26,55,55,Week 6
Xeno Nimo Hypox;FaDu,BW,N150b070,N150,b,70,4.0006,BW,Body Weight,30.0,g,30.0,30.0,g,,,,,,,,,2012-04-02,62,62,Week 7
Xeno Nimo Hypox;FaDu,BW,N150b070,N150,b,70,4.0007,BW,Body Weight,32.0,g,32.0,32.0,g,,,,,,,,,2012-04-09,69,69,Week 8
Xeno Nimo Hypox;FaDu,BW,N150b070,N150,b,70,4.0008,BW,Body Weight,35.0,g,35.0,35.0,g,,,,,,,,,2012-04-16,76,76,Week 9
Xeno Nimo Hypox;FaDu,BW,N150b070,N150,b,70,4.0009,BW,Body Weight,35.0,g,35.0,35.0,g,,,,,,,,,2012-04-23,83,83,Week 10
Xeno Nimo Hypox;FaDu,BW,N150b070,N150,b,70,4.001,BW,Body Weight,33.0,g,33.0,33.0,g,,,,,,,,,2012-04-30,90,90,Week 11
Xeno Nimo Hypox;FaDu,BW,N150b070,N150,b,70,4.0011,BW,Body Weight,29.0,g,29.0,29.0,g,,,,,,,,,2012-05-07,97,97,Week 12
Xeno Nimo Hypox;FaDu,BW,N150b070,N150,b,70,4.0012,BW,Body Weight,32.0,g,32.0,32.0,g,,,,,,,,,2012-05-14,104,104,Week 13
Xeno Nimo Hypox;FaDu,BW,N150b070,N150,b,70,4.0013,BW,Body Weight,32.0,g,32.0,32.0,g,,,,,,,,,2012-05-21,111,111,Week 14
Xeno Nimo Hypox;FaDu,BW,N150b070,N150,b,70,4.0014,BW,Body Weight,26.0,g,26.0,26.0,g,,,,,,,,,2012-05-29,119,119,Week 15
Xeno Nimo Hypox;FaDu,BW,N150b070,N150,b,70,4.0015,BW,Body Weight,25.0,g,25.0,25.0,g,,,,,,,,,2012-06-04,125,125,Week 16
Xeno Nimo Hypox;FaDu,BW,N150b070,N150,b,70,4.0016,BW,Body Weight,22.0,g,22.0,22.0,g,,,,,,,,,2012-06-11,132,132,Week 17
Xeno Nimo Hypox;FaDu,BW,N150b071,N150,b,71,4.0,BW,Body Weight,42.0,g,42.0,42.0,g,,,Y,,,,,,2012-02-27,27,27,Week 1
Xeno Nimo Hypox;FaDu,BW,N150b071,N150,b,71,4.0001,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-03-05,34,34,Week 2
Xeno Nimo Hypox;FaDu,BW,N150b071,N150,b,71,4.0002,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-03-12,41,41,Week 3
Xeno Nimo Hypox;FaDu,BW,N150b071,N150,b,71,4.0003,BW,Body Weight,38.0,g,38.0,38.0,g,,,,,,,,,2012-03-19,48,48,Week 4
Xeno Nimo Hypox;FaDu,BW,N150b071,N150,b,71,4.0004,BW,Body Weight,36.0,g,36.0,36.0,g,,,,,,,,,2012-03-26,55,55,Week 5
Xeno Nimo Hypox;FaDu,BW,N150b071,N150,b,71,4.0005,BW,Body Weight,36.0,g,36.0,36.0,g,,,,,,,,,2012-04-02,62,62,Week 6
Xeno Nimo Hypox;FaDu,BW,N150b071,N150,b,71,4.0006,BW,Body Weight,39.0,g,39.0,39.0,g,,,,,,,,,2012-04-09,69,69,Week 7
Xeno Nimo Hypox;FaDu,BW,N150b071,N150,b,71,4.0007,BW,Body Weight,38.0,g,38.0,38.0,g,,,,,,,,,2012-04-16,76,76,Week 8
Xeno Nimo Hypox;FaDu,BW,N150b071,N150,b,71,4.0008,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-04-23,83,83,Week 9
Xeno Nimo Hypox;FaDu,BW,N150b071,N150,b,71,4.0009,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-04-30,90,90,Week 10
Xeno Nimo Hypox;FaDu,BW,N150b071,N150,b,71,4.001,BW,Body Weight,42.0,g,42.0,42.0,g,,,,,,,,,2012-05-07,97,97,Week 11
Xeno Nimo Hypox;FaDu,BW,N150b071,N150,b,71,4.0011,BW,Body Weight,39.0,g,39.0,39.0,g,,,,,,,,,2012-05-14,104,104,Week 12
Xeno Nimo Hypox;FaDu,BW,N150b071,N150,b,71,4.0012,BW,Body Weight,37.0,g,37.0,37.0,g,,,,,,,,,2012-05-21,111,111,Week 13
Xeno Nimo Hypox;FaDu,BW,N150b071,N150,b,71,4.0013,BW,Body Weight,34.0,g,34.0,34.0,g,,,,,,,,,2012-05-29,119,119,Week 14
Xeno Nimo Hypox;FaDu,BW,N150b071,N150,b,71,4.0014,BW,Body Weight,34.0,g,34.0,34.0,g,,,,,,,,,2012-06-04,125,125,Week 15
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0,BW,Body Weight,42.0,g,42.0,42.0,g,,,Y,,,,,,2012-02-27,27,27,Week 1
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0001,BW,Body Weight,42.0,g,42.0,42.0,g,,,,,,,,,2012-03-05,34,34,Week 2
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0002,BW,Body Weight,41.0,g,41.0,41.0,g,,,,,,,,,2012-03-12,41,41,Week 3
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0003,BW,Body Weight,41.0,g,41.0,41.0,g,,,,,,,,,2012-03-19,48,48,Week 4
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0004,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-03-26,55,55,Week 5
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0005,BW,Body Weight,38.0,g,38.0,38.0,g,,,,,,,,,2012-04-02,62,62,Week 6
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0006,BW,Body Weight,37.0,g,37.0,37.0,g,,,,,,,,,2012-04-09,69,69,Week 7
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0007,BW,Body Weight,39.0,g,39.0,39.0,g,,,,,,,,,2012-04-16,76,76,Week 8
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0008,BW,Body Weight,37.0,g,37.0,37.0,g,,,,,,,,,2012-04-23,83,83,Week 9
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0009,BW,Body Weight,38.0,g,38.0,38.0,g,,,,,,,,,2012-04-30,90,90,Week 10
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.001,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-05-07,97,97,Week 11
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0011,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-05-14,104,104,Week 12
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0012,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-05-21,111,111,Week 13
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0013,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-05-29,119,119,Week 14
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0014,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-06-04,125,125,Week 15
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0015,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-06-11,132,132,Week 16
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0016,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-06-18,139,139,Week 17
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0017,BW,Body Weight,40.0,g,40.0,40.0,g,,,,,,,,,2012-06-25,146,146,Week 18
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0018,BW,Body Weight,41.0,g,41.0,41.0,g,,,,,,,,,2012-07-02,153,153,Week 19
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.002,BW,Body Weight,37.0,g,37.0,37.0,g,,,,,,,,,2012-08-02,184,184,Week 23
Xeno Nimo Hypox;FaDu,BW,N150b072,N150,b,72,4.0025,BW,Body Weight,36.0,g,36.0,36.0,g,,,,,,,,,2012-09-06,219,219,Week 28
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0,BW,Body Weight,32.0,g,32.0,32.0,g,,,Y,,,,,,2012-02-27,27,27,Week 1
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0001,BW,Body Weight,31.0,g,31.0,31.0,g,,,,,,,,,2012-03-05,34,34,Week 2
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0002,BW,Body Weight,32.0,g,32.0,32.0,g,,,,,,,,,2012-03-12,41,41,Week 3
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0003,BW,Body Weight,32.0,g,32.0,32.0,g,,,,,,,,,2012-03-19,48,48,Week 4
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0004,BW,Body Weight,32.0,g,32.0,32.0,g,,,,,,,,,2012-03-26,55,55,Week 5
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0005,BW,Body Weight,31.0,g,31.0,31.0,g,,,,,,,,,2012-04-02,62,62,Week 6
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0006,BW,Body Weight,33.0,g,33.0,33.0,g,,,,,,,,,2012-04-09,69,69,Week 7
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0007,BW,Body Weight,34.0,g,34.0,34.0,g,,,,,,,,,2012-04-16,76,76,Week 8
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0008,BW,Body Weight,35.0,g,35.0,35.0,g,,,,,,,,,2012-04-23,83,83,Week 9
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0009,BW,Body Weight,37.0,g,37.0,37.0,g,,,,,,,,,2012-04-30,90,90,Week 10
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.001,BW,Body Weight,36.0,g,36.0,36.0,g,,,,,,,,,2012-05-07,97,97,Week 11
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0011,BW,Body Weight,37.0,g,37.0,37.0,g,,,,,,,,,2012-05-14,104,104,Week 12
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0012,BW,Body Weight,38.0,g,38.0,38.0,g,,,,,,,,,2012-05-21,111,111,Week 13
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0013,BW,Body Weight,36.0,g,36.0,36.0,g,,,,,,,,,2012-05-30,120,120,Week 14
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0014,BW,Body Weight,36.0,g,36.0,36.0,g,,,,,,,,,2012-06-04,125,125,Week 15
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0015,BW,Body Weight,38.0,g,38.0,38.0,g,,,,,,,,,2012-06-11,132,132,Week 16
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0016,BW,Body Weight,39.0,g,39.0,39.0,g,,,,,,,,,2012-06-18,139,139,Week 17
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0017,BW,Body Weight,39.0,g,39.0,39.0,g,,,,,,,,,2012-06-25,146,146,Week 18
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0018,BW,Body Weight,38.0,g,38.0,38.0,g,,,,,,,,,2012-07-02,153,153,Week 19
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0019,BW,Body Weight,37.0,g,37.0,37.0,g,,,,,,,,,2012-07-12,163,163,Week 21
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.002,BW,Body Weight,38.0,g,38.0,38.0,g,,,,,,,,,2012-08-02,184,184,Week 24
Xeno Nimo Hypox;FaDu,BW,N150b087,N150,b,87,4.0025,BW,Body Weight,38.0,g,38.0,38.0,g,,,,,,,,,2012-09-06,219,219,Week 29
Xeno Nimo Hypox;FaDu,BW,N150b088,N150,b,88,4.0,BW,Body Weight,35.0,g,35.0,35.0,g,,,Y,,,,,,2012-02-27,27,27,Week 1
Xeno Nimo Hypox;FaDu,BW,N150b088,N150,b,88,4.0001,BW,Body Weight,35.0,g,35.0,35.0,g,,,,,,,,,2012-03-05,34,34,Week 2
Xeno Nimo Hypox;FaDu,BW,N150b088,N150,b,88,4.0002,BW,Body Weight,36.0,g,36.0,36.0,g,,,,,,,,,2012-03-12,41,41,Week 3
Xeno Nimo Hypox;FaDu,BW,N150b088,N150,b,88,4.0003,BW,Body Weight,37.0,g,37.0,37.0,g,,,,,,,,,2012-03-19,48,48,Week 4
Xeno Nimo Hypox;FaDu,BW,N150b088,N150,b,88,4.0004,BW,Body Weight,37.0,g,37.0,37.0,g,,,,,,,,,2012-03-26,55,55,Week 5
Xeno Nimo Hypox;FaDu,BW,N150b088,N150,b,88,4.0005,BW,Body Weight,36.0,g,36.0,36.0,g,,,,,,,,,2012-04-02,62,62,Week 6
Xeno Nimo Hypox;FaDu,BW,N150b088,N150,b,88,4.0006,BW,Body Weight,36.0,g,36.0,36.0,g,,,,,,,,,2012-04-09,69,69,Week 7
Xeno Nimo Hypox;FaDu,BW,N150b088,N150,b,88,4.0007,BW,Body Weight,36.0,g,36.0,36.0,g,,,,,,,,,2012-04-16,76,76,Week 8
Xeno Nimo Hypox;FaDu,BW,N150b088,N150,b,88,4.0008,BW,Body Weight,37.0,g,37.0,37.0,g,,,,,,,,,2012-04-23,83,83,Week 9
Xeno Nimo Hypox;FaDu,BW,N150b088,N150,b,88,4.0009,BW,Body Weight,36.0,g,36.0,36.0,g,,,,,,,,,2012-04-30,90,90,Week 10
Xeno Nimo Hypox;FaDu,BW,N150b088,N150,b,88,4.001,BW,Body Weight,38.0,g,38.0,38.0,g,,,,,,,,,2012-05-07,97,97,Week 11
Xeno Nimo Hypox;FaDu,BW,N150b088,N150,b,88,4.0011,BW,Body Weight,37.0,g,37.0,37.0,g,,,,,,,,,2012-05-14,104,104,Week 12
Xeno Nimo Hypox;FaDu,BW,N150b088,N150,b,88,4.0012,BW,Body Weight,36.0,g,36.0,36.0,g,,,,,,,,,2012-05-21,111,111,Week 13
Xeno Nimo Hypox;FaDu,BW,N150b089,N150,b,89,4.0,BW,Body Weight,31.0,g,31.0,31.0,g,,,Y,,,,,,2012-02-27,27,27,Week 1
Xeno Nimo Hypox;FaDu,BW,N150b089,N150,b,89,4.0001,BW,Body Weight,31.0,g,31.0,31.0,g,,,,,,,,,2012-03-05,34,34,Week 2
Xeno Nimo Hypox;FaDu,BW,N150b089,N150,b,89,4.0002,BW,Body Weight,31.0,g,31.0,31.0,g,,,,,,,,,2012-03-12,41,41,Week 3
Xeno Nimo Hypox;FaDu,BW,N150b089,N150,b,89,4.0003,BW,Body Weight,33.0,g,33.0,33.0,g,,,,,,,,,2012-03-19,48,48,Week 4
Xeno Nimo Hypox;FaDu,BW,N150b089,N150,b,89,4.0004,BW,Body Weight,34.0,g,34.0,34.0,g,,,,,,,,,2012-03-26,55,55,Week 5
Xeno Nimo Hypox;FaDu,BW,N150b089,N150,b,89,4.0005,BW,Body Weight,31.0,g,31.0,31.0,g,,,,,,,,,2012-04-02,62,62,Week 6
Xeno Nimo Hypox;FaDu,BW,N150b089,N150,b,89,4.0006,BW,Body Weight,33.0,g,33.0,33.0,g,,,,,,,,,2012-04-09,69,69,Week 7
